station_id,avg_net_flow,cluster,lat,lng,station_name,seasonal_status,municipality,total_docks
327,-2.3152173913043477,0,42.374878467441,-71.0638349876717,Main St at Thompson Sq,Year Round,Boston,15
328,1.673913043478261,2,42.396386809455,-71.1201130600603,Grove St at Community Path,Year Round,Somerville,15
329,-0.44565217391304346,2,42.3817508,-71.0839523,Washington St at Myrtle St,Year Round,Somerville,15
330,1.0108695652173914,2,42.3810014303805,-71.1040252261319,30 Dane St,Year Round,Somerville,15
331,-2.239130434782609,0,42.3365855545612,-71.0988699646623,Huntington Ave at Mass Art,Year Round,Boston,15
332,-1.1304347826086956,2,42.3495301689038,-71.1302277074174,Harvard Ave at Brainerd Rd,Year Round,Boston,15
333,-0.8695652173913043,2,42.3750023513783,-71.1487161369951,699 Mt Auburn St,Year Round,Cambridge,25
334,0.5217391304347826,2,42.3912097191586,-71.1226075516061,Mass Ave at Hadley/Walden,Year Round,Cambridge,19
335,-6.108695652173913,0,42.3659943286744,-71.095222216145,Harvard St at Greene-Rose Heritage Park,Year Round,Cambridge,19
336,0.6190476190476191,2,42.267902,-71.093641,Mattapan T Stop,Year Round,Boston,15
337,2.7934782608695654,2,42.287072,-71.127754,Roslindale Village - South St,Year Round,Boston,15
338,-1.7173913043478262,2,42.3483586281705,-71.1399721727685,Commonwealth Ave at Kelton St,Year Round,Boston,15
339,0.8426966292134831,2,42.2926659287273,-71.1211953871407,Archdale Rd at Washington St,Year Round,Boston,15
340,0.09433962264150944,2,42.2746206718122,-71.0937255249337,Blue Hill Ave at Almont St,Year Round,Boston,19
341,0.32967032967032966,2,42.2863071601081,-71.1282053218201,Roslindale Village - Washington St,Year Round,Boston,15
342,1.5,2,42.3446506288783,-71.0973250122697,Boylston St at Jersey St,Year Round,Boston,15
343,0.0,2,42.2807251429203,-71.0861724243478,Morton St T,Winter Storage,Boston,15
344,-1.6195652173913044,2,42.3402464476889,-71.1516880617455,Commonwealth Ave at Chiswick Rd,Year Round,Boston,19
345,-4.543478260869565,0,42.3518280689207,-71.0678113811173,Park Plaza at Charles St S.,Year Round,Boston,19
346,-1.141304347826087,2,42.3355430835708,-71.1506151967205,Cleveland Circle,Year Round,Boston,15
347,0.07692307692307693,2,42.2862129482461,-71.0794293137224,Thetford Ave at Norfolk St,Winter Storage,Boston,15
348,0.3950617283950617,2,42.2945833,-71.087111,Talbot Ave At Blue Hill Ave,Year Round,Boston,15
349,-0.1125,2,42.290333,-71.071806,Washington St at Talbot Ave,Year Round,Boston,17
350,-0.0945945945945946,2,42.2873611,-71.071111,Codman Square Library,Year Round,Boston,17
352,-1.9130434782608696,0,42.3482783854263,-71.080448553148,Ring Rd,Year Round - Currently Stored,Boston,15
353,-0.18181818181818182,2,42.2773889,-71.09325,Mattapan Library,Year Round,Boston,15
354,-3.217391304347826,0,42.3428683507196,-71.1412784085587,Washington St at Egremont Rd,Winter Storage,Boston,15
355,0.16304347826086957,2,42.3852239358705,-71.0106306896523,Bennington St at Constitution Beach,Year Round,Boston,17
356,1.2173913043478262,2,42.3741245494265,-71.0548119993837,Charlestown Navy Yard,Year Round,Boston,23
357,1.1956521739130435,2,42.312120300000004,-71.1142981,Centre St at Seaverns Ave,Winter Storage,Boston,15
358,0.03260869565217391,2,42.3804294744949,-71.0605572167697,Medford St at Charlestown BCYF,Year Round,Boston,19
359,-6.391304347826087,0,42.33392270137,-71.1044650898293,One Brigham Circle,Year Round,Boston,15
360,-2.510869565217391,0,42.3294633,-71.0901582,Bartlett St at John Elliot Sq,Year Round,Boston,15
361,-2.347826086956522,0,42.349243769553,-71.0972820969255,Deerfield St at Commonwealth Ave,Year Round,Boston,19
362,6.510869565217392,2,42.3302307052873,-71.0506009312303,Columbia Rd at Tierney Community Center,Year Round,Boston,19
363,-3.477777777777778,0,42.3452156211502,-71.0638403149278,Harrison Ave at Mullins Way,Year Round,Boston,19
